"","forest","plot","ba","ht"
"97","103","1063030O",259.276223289742,60.3243243243243
"98","110","106330O",69.5737310718792,62.2666666666667
"99","103","1063730O",80.0229118597207,63.2173913043478
"100","103","1064030O",81.2075542792618,36.9333333333333
"101","103","1064130O",40.0011244543622,41.2
"102","103","1064230O",204.287072732533,65.5555555555556
"103","110","106430O",13.7200332260928,30.4
"104","103","1064330O",227.151190865151,86.4137931034483
"105","103","1064530O",147.279836166501,65
"106","103","1064630O",113.066726558294,65.5625
"107","103","1064730O",61.2592409972769,27.6428571428571
"108","103","1064830O",53.3348364087068,50
"109","103","1065030O",40.0011283460101,52.8
"110","103","1065130O",77.0383860474559,52.5384615384615
"111","103","1065330O",171.532268687866,40.2083333333333
"112","103","1065430O",130.920203287068,35.1818181818182
"113","103","1065630O",251.935624166115,87.063492063492
"114","103","1066130O",72.0020317370505,74
"115","110","106630O",181.044304588216,43.1333333333333
"116","103","1066330O",44.0045148337880,68.4545454545455
"117","103","1066630O",80.0022600589784,71.6
"118","103","1066730O",35.0214112335593,44.1428571428571
"119","103","1066830O",70.6199149108662,72.235294117647
"120","103","1066930O",294.441626813966,66.078947368421
"121","103","1067030O",67.4683940254575,35.6666666666667
"122","103","1067130O",129.931110139953,80.7894736842105
"123","103","1067230O",135.232545830332,70.4705882352941
"124","110","106730O",134.120918246175,36.5217391304348
"125","103","1067430O",172.719163196334,51.9655172413793
"126","103","1067630O",131.858615911884,83.25
"127","103","1067730O",161.889467097129,80.2857142857143
"128","110","106830O",155.038787362326,50.0666666666667
"129","110","106930O",122.116324571839,33.1515151515151
"130","110","107030O",124.171141181176,60.7037037037037
"131","110","107130O",179.535161603822,37.5945945945946
"132","113","10716O",80.0284377157404,84.6
"133","110","107230O",51.1245364116578,41.4
"134","110","107330O",47.0150666874027,20.9230769230769
"135","110","107430O",167.273082464846,55.3947368421053
"136","110","107530O",133.667348351517,51.6944444444444
"137","110","107630O",178.088410502899,93
"138","110","107730O",120.932668007245,66.4722222222222
"139","110","107830O",133.441258090581,62.15625
"140","110","107930O",28.0269694176203,57.5714285714286
"141","110","108030O",27.0614769035754,28.1333333333333
"142","110","108130O",20.5186829394612,35.25
"143","110","108330O",177.466318908635,57.1395348837209
"144","110","108430O",148.166818747578,38.8
"145","110","108530O",63.1937906032552,50.7142857142857
"146","105","109716O",48.9023112320427,54.1111111111111
"147","105","110016O",208.00588151301,93.7307692307692
"148","105","110316O",56.0048498269812,77.1428571428571
"149","105","110616O",119.755696839146,60.4736842105263
"150","105","110716O",169.866787082943,88.7391304347826
"151","114","1130O",161.526007002608,62.84
"152","113","11316O",157.352341283121,42.5
"153","114","11416O",70.8020447562808,54.4545454545455
"154","105","114216O",32.7087793973698,15.9166666666667
"155","105","114416O",56.0132153140044,16.9615384615385
"156","105","114716O",35.2537624283268,44.5714285714286
"157","105","114816O",89.5284842381586,38.6111111111111
"158","105","115016O",16.9494745363969,36.5
"159","105","115116O",110.499857507361,55.2777777777778
"160","105","115216O",103.164956884069,52.2777777777778
"161","103","1152630O",144.740383365414,73.578947368421
"162","103","1153330O",241.196722324693,38.1351351351351
"163","103","1153430O",70.0297362254247,42.8333333333333
"164","103","1153630O",142.630640014402,68.7222222222222
"165","103","1153730O",139.477769324511,35.7272727272727
"166","103","1153830O",128.003610192949,64.5625
"167","103","1153930O",17.2362171942265,17.4545454545455
"168","103","1154030O",172.629571068435,44.25
"169","103","1154130O",176.004965227695,80.3636363636364
"170","105","115416O",15.1244412467307,17
"171","103","1154230O",102.498613871011,60.6428571428571
"172","103","1154330O",201.065929698532,74.1538461538462
"173","103","1154430O",56.7935261000683,57.2222222222222
"174","103","1154730O",157.222176549115,79.4102564102564
"175","103","1154930O",24.0006764859926,50.6666666666667
"176","103","1155030O",64.0018051709238,41
"177","103","1155130O",132.012412241865,69.8823529411765
"178","105","115516O",102.053547453306,50.0714285714286
"179","103","1155330O",160.816493919710,56.8809523809524
"180","103","1155530O",66.5101704358284,45
"181","103","1155630O",28.0007916371582,59.4285714285714
"182","103","1155830O",145.474422013656,50.8095238095238
"183","103","1155930O",56.0015892364702,69.7142857142857
"184","103","1156030O",147.614423071077,45.1923076923077
"185","105","115616O",112.440439196163,45.7222222222222
"186","103","1156230O",112.475393960908,70.2631578947368
"187","103","1156330O",50.387002445958,42.2857142857143
"188","103","1156530O",19.3514862137985,28.3333333333333
"189","103","1156630O",53.3976900424696,40.4444444444444
"190","105","115716O",9.06378561236652,22.5
"191","103","1157230O",72.0020333862776,65.7777777777778
"192","103","1157330O",120.003391287509,72.4666666666667
"193","103","1157530O",72.9367303472513,41
"194","103","1157630O",214.056709089709,66.3333333333333
"195","103","1157730O",170.756905003751,58.9090909090909
"196","103","1157830O",56.0015816555235,46.8571428571429
"197","103","1157930O",144.454435677242,57.4090909090909
"198","103","1158030O",28.7888435007612,35.3076923076923
"199","103","1158130O",69.9522150254516,32.4583333333333
"200","105","115816O",137.185206770209,103.555555555556
"201","103","1158230O",56.0015734666568,72.7142857142857
"202","103","1158330O",45.783114588873,65.2727272727273
"203","103","1158430O",25.4350455083214,34.5
"204","103","1158630O",75.14689733361,56.1
"205","103","1158730O",75.9812727767058,46.5714285714286
"206","103","1158830O",128.003617713191,64.90625
"207","103","1159030O",55.8127965216415,54.2
"208","103","1159130O",66.4189419362003,43
"209","105","115916O",152.384914111020,76.55
"210","103","1159230O",70.1495825202606,29.3571428571429
"211","103","1159330O",129.163092212211,65.421052631579
"212","103","1159530O",71.3037544556127,27.3636363636364
"213","103","1159630O",118.292890056740,68.8125
"214","103","1159830O",168.004734640657,69.5714285714286
"215","103","1159930O",166.631308461408,92.5238095238095
"216","103","1160030O",191.094428946333,52.9
"217","103","1160130O",105.878073327742,56.0625
"218","105","116016O",142.464762161146,63.4444444444444
"219","103","1160230O",126.266937203977,44.3684210526316
"220","103","1160330O",96.002710855436,92.0833333333333
"221","103","1160530O",129.115822029673,37.25
"222","103","1160730O",77.2302366953075,27.4736842105263
"223","105","116116O",113.446331562643,89.3333333333333
"224","105","116216O",56.0015803473992,51.5714285714286
"225","105","116516O",89.310247550068,49.1875
"226","105","116716O",41.0624342745055,28.6666666666667
"227","105","116916O",10.3858722584074,57.5
"228","118","117016O",96.6799003735555,40.3333333333333
"229","118","117216O",210.48416177598,86.2962962962963
"230","118","118016O",88.0024808702092,89
"231","118","118316O",96.0027166448021,86.5833333333333
"232","118","121516O",88.0024770578647,99.8181818181818
"233","105","122816O",48.014441401122,76.6666666666667
"234","114","1230O",33.5300605557959,31
"235","105","123116O",16.4062417355561,48
"236","105","123316O",45.5653831036787,51.8333333333333
"237","105","123416O",223.490066776231,47.9459459459459
"238","105","123516O",120.003385864553,73.1333333333333
"239","105","123616O",107.781428181416,55.1578947368421
"240","105","123716O",174.009747420376,93.962962962963
"241","105","123816O",37.3066293391766,26.5714285714286
"242","105","124016O",293.22222429845,28.4615384615385
"243","103","1240530O",102.240077956025,37.1875
"244","103","1240630O",174.569359545562,49.2916666666667
"245","103","1240930O",177.606238275831,77.96
"246","103","1241130O",99.9654804595768,43.2941176470588
"247","103","1241230O",129.296027017396,37.2222222222222
"248","103","1241330O",96.5594305725526,49.6
"249","103","1241430O",96.0374709168126,38.5294117647059
"250","103","1241530O",106.523153407838,37.8666666666667
"251","113","12416O",72.0020338670067,68.8888888888889
"252","103","1241730O",104.002936073078,76.1538461538462
"253","103","1241830O",54.1470949065128,36.3333333333333
"254","103","1241930O",152.141509727774,48.5666666666667
"255","103","1242030O",160.950276824175,92
"256","103","1242130O",141.776515916656,59.8333333333333
"257","105","124216O",80.5955992780955,54.4666666666667
"258","103","1242230O",91.017468588097,57.6153846153846
"259","103","1242330O",168.239121345845,59.7272727272727
"260","103","1242430O",105.887893347511,78.9285714285714
"261","103","1242530O",42.7107497792005,43.3
"262","103","1242630O",124.012188884526,70.25
"263","103","1242830O",112.003161830680,83.7142857142857
"264","103","1242930O",126.613822712279,60.9411764705882
"265","103","1243030O",112.003154580365,89.5
"266","103","1243130O",20.3752653331725,47.6
"267","103","1243330O",11.04747977738,17.5
"268","103","1243430O",128.003609478564,58.3125
"269","103","1243530O",133.267811480670,48.2173913043478
"270","103","1243630O",13.7074522534539,14.3333333333333
"271","103","1243730O",141.426357877282,65.7368421052632
"272","103","1243830O",16.0004514551011,28.5
"273","103","1243930O",232.006570017558,107.758620689655
"274","103","1244030O",210.267741356049,35.5238095238095
"275","103","1244130O",114.207582761064,36.1111111111111
"276","105","124416O",28.6868857655075,21.6666666666667
"277","103","1244230O",96.0027055333816,96.5833333333333
"278","103","1244330O",78.7466445951497,51.875
"279","103","1244430O",107.872043165087,49.8823529411765
"280","103","1244530O",110.689763839991,62.9642857142857
"281","103","1244630O",64.0018058061146,67.8125
"282","103","1244730O",40.001128411569,48.2
"283","103","1244830O",56.9755431156736,28.1538461538462
"284","103","1244930O",8.00022335493906,69
"285","103","1245030O",129.397475695521,52.04
"286","103","1245130O",126.417471731970,79.3529411764706
"287","103","1245230O",113.920821732444,67.5
"288","103","1245330O",138.049144778090,71.3888888888889
"289","103","1245430O",61.6368121721757,40.9166666666667
"290","103","1245530O",40.3971013390089,48.1666666666667
"291","103","1245630O",106.351346930186,41.7
"292","103","1245730O",97.3834789183905,53.8888888888889
"293","103","1245830O",148.761028858004,48.1428571428571
"294","103","1246230O",72.4139286203255,18.7272727272727
"295","113","12616O",207.217994617546,48.2432432432432
"296","113","13016O",125.976708316743,73.3529411764706
"297","114","130O",67.9036351265919,48
"298","113","13116O",160.004505736771,81
"299","113","13216O",76.9248766009657,39.75
"300","113","13316O",165.914633044733,77.8
"301","103","1333030O",132.363589275688,33.7272727272727
"302","103","1333130O",159.157739285454,39.1333333333333
"303","103","1333230O",72.473262728093,67.4
"304","103","1333330O",45.1422078070024,45
"305","103","1333430O",88.0024758138812,100.727272727273
"306","103","1333530O",138.688302437344,57.7777777777778
"307","103","1333630O",156.766787434236,52.04
"308","103","1333730O",72.3292979953046,72.4
"309","103","1333830O",8.00023020677445,135
"310","103","1333930O",133.404243061629,53.0952380952381
"311","103","1334130O",104.002934137507,51.1538461538462
"312","103","1334230O",145.914986178495,49.1428571428571
"313","103","1334330O",85.721338088215,40.7333333333333
"314","103","1334430O",80.0022557587053,57.8
"315","113","13516O",168.004742518746,73.4761904761905
"316","105","136716O",16.0004509330295,64
"317","105","136816O",8.94924953430336,42.5
"318","105","136916O",128.003614020347,86.8125
"319","105","137016O",143.971920695053,31.8461538461538
"320","105","137116O",59.7385485867198,17.75
"321","105","137216O",168.842498819392,96.090909090909
"322","105","137316O",25.3794145839831,33.4
"323","105","137416O",41.8991770809988,59.3333333333333
"324","105","137716O",48.683048711849,46.7
"325","105","138216O",48.0013499225677,76
"326","105","138316O",131.839989821702,63.4117647058824
"327","105","138616O",32.0041795343985,89
"328","105","139016O",92.7964677392557,35.9411764705882
"329","113","13916O",125.817509481651,88.9090909090909
"330","105","140016O",80.008808204901,72.2
"331","105","140316O",148.811352243069,61.05
"332","105","140516O",112.003159298208,69.9285714285714
"333","118","140716O",24.00395024534,58
"334","105","140816O",40.001131946188,51.8
"335","105","140916O",16.010268605767,56
"336","117","142816O",64.0018106416583,73.125
"337","117","142916O",76.1165737099225,37.1666666666667
"338","114","1430O",185.135645570751,75.95
"339","117","143116O",24.0039497301406,48.6666666666667
"340","117","143416O",89.4540152179488,17.3939393939394
"341","117","143516O",30.0122440312313,24.6666666666667
"342","117","143816O",40.0011335849431,58.6
"343","105","143916O",109.670670793304,35.4090909090909
"344","113","14416O",201.230577629827,69.6666666666667
"345","117","144616O",40.0142171299942,49.4
"346","113","14616O",121.330781630372,51.1904761904762
"347","105","146716O",32.0009045450303,66.25
"348","105","147116O",120.003392990623,94
"349","105","147316O",64.0018067563372,71.75
"350","105","147616O",97.9715152143022,60.4
"351","105","147816O",63.6995012228241,60.2727272727273
"352","105","147916O",104.336737905320,63.0714285714286
"353","105","148116O",245.237237228210,70.2222222222222
"354","113","14916O",124.447214966387,42.0416666666667
"355","113","15116O",156.729769264564,73
"356","114","1530O",109.463310724763,43.84
"357","113","15316O",29.5213714369449,40.8333333333333
"358","117","158816O",40.0011305890854,65.6
"359","117","159016O",121.446562090777,94.6875
"360","117","159116O",56.0015810846917,86
"361","117","159216O",64.0018057885521,53.5
"362","117","159316O",24.0006777139408,48.6666666666667
"363","117","159416O",80.002250344585,94.8
"364","105","159616O",120.003387152715,87.2666666666667
"365","117","160116O",24.0006775760598,83.3333333333333
"366","105","160216O",18.9456944670488,36.6666666666667
"367","117","161916O",32.0009084454048,83.75
"368","117","162516O",98.9215547622644,42.7727272727273
"369","117","162616O",106.752844102979,54.5714285714286
"370","114","1630O",34.8694442619100,48
"371","117","163316O",33.3229897759364,49.8
"372","117","163616O",104.002938011048,73.4615384615385
"373","117","163716O",98.8004722170672,29.9259259259259
"374","117","163916O",46.7238467066321,30.4
"375","117","165416O",152.004287776863,94.6842105263158
"376","117","165516O",96.009260501469,106.916666666667
"377","117","165616O",25.7841862512348,25
"378","117","165816O",32.0074457767220,54
"379","113","16616O",71.1106769685969,74
"380","117","166916O",8.00022647678767,49
"381","117","167116O",22.0512896786362,44
"382","113","16716O",20.0092556404086,32.5
"383","113","16916O",190.340737838136,87.2083333333333
"384","113","17116O",131.733020014945,40.28
"385","113","17216O",46.6279265345364,59.6666666666667
"386","114","1730O",131.432278029251,116.869565217391
"387","113","17316O",29.5639137500867,63.2
"388","113","17416O",60.0046349956719,24.0454545454545
"389","113","17716O",81.4454137306397,56.5454545454545
"390","117","177616O",56.0015820058983,89.1428571428571
"391","113","17816O",172.899734492343,29.7906976744186
"392","117","178416O",153.447462307827,82.15
"393","117","178616O",266.674106392965,149.75
"394","113","17916O",117.878301726751,82.8666666666667
"395","113","18016O",253.085690415606,67.5142857142857
"396","117","180916O",211.983991446883,55.15625
"397","117","181016O",120.003393468298,81.9333333333333
"398","117","181116O",16.0004514095044,62.5
"399","113","18116O",78.6811891935804,77.5454545454545
"400","117","181316O",104.002935130927,67.0769230769231
"401","117","181416O",64.001811035121,77.125
"402","117","181516O",40.0142207524251,71
"403","117","181616O",204.161491280267,41.725
"404","117","181916O",136.003835689843,92.764705882353
"405","113","18216O",173.608264364242,59.3076923076923
"406","117","182716O",16.0037228740711,49
"407","117","182816O",48.0013535695423,66.1666666666667
"408","114","1830O",119.785687895087,31.2307692307692
"409","117","183416O",47.5409512131352,38
"410","113","18416O",88.25548624553,63.2142857142857
"411","117","185116O",16.000451361726,72
"412","113","18516O",80.0088012022037,64.5
"413","113","18816O",159.653919640235,45.1666666666667
"414","113","18916O",48.0013535381263,75
"415","113","19016O",149.233506292622,36
"416","110","190830O",136.880984298833,85.0384615384615
"417","110","190930O",89.4566991699073,87.9375
"418","110","191030O",114.288936579751,65.85
"419","113","19116O",68.0682777613578,34
"420","110","191230O",145.436209666537,73.15625
"421","110","191330O",82.7026350761363,23.2333333333333
"422","110","191430O",73.4170670221486,26.2
"423","110","191530O",130.715397593423,47.4074074074074
"424","110","191730O",151.104240517970,73.578947368421
"425","110","191830O",185.328295444145,66.5744680851064
"426","110","191930O",158.560216580133,82.3809523809524
"427","110","192030O",153.125119076886,71.2368421052632
"428","110","192130O",138.422205515729,72.8888888888889
"429","113","19216O",162.854632733913,63
"430","110","192230O",194.291196871559,70.3529411764706
"431","110","192330O",126.959058319443,61.3548387096774
"432","110","192430O",63.5353661469853,42.2941176470588
"433","110","192530O",116.032708362020,56.3181818181818
"434","110","192630O",82.963243588948,56
"435","110","192730O",64.495843265002,41.5769230769231
"436","110","192830O",79.40633648775,65.4375
"437","110","192930O",105.195648683404,59.0416666666667
"438","110","193030O",42.1451179965711,73.7272727272727
"439","114","1930O",112.643913402088,40.52
"440","110","193130O",64.0018044369037,69.375
"441","113","19316O",198.592731361250,54.0857142857143
"442","110","193230O",115.050361692727,54.15625
"443","110","193330O",28.9039981224205,77.1428571428571
"444","110","193430O",153.720607066075,56.8723404255319
"445","110","193530O",213.172012055966,88.7543859649123
"446","110","193630O",190.549645546240,33.2068965517241
"447","110","193730O",6.50919521176178,31
"448","110","193830O",201.374536076905,89.8604651162791
"449","110","194030O",202.162269036667,66.2619047619048
"450","110","194130O",86.4256484415332,71.6363636363636
"451","110","194230O",69.1423808093026,68.578947368421
"452","110","194430O",155.320904938825,93.2857142857143
"453","110","194530O",126.910679508868,64.9166666666667
"454","114","194630O",154.230018252264,59.0333333333333
"455","114","194830O",93.7436623910625,78.8823529411765
"456","114","194930O",190.343027132052,77.2
"457","114","195030O",85.7167047057862,67.4
"458","114","195130O",53.2092711621444,18.2258064516129
"459","113","19516O",38.4084451453362,47.4285714285714
"460","114","195230O",189.536579097572,67.7297297297297
"461","114","195330O",164.067653412351,55.078947368421
"462","114","195430O",128.852414737868,90.75
"463","114","195530O",83.3811051339053,48.304347826087
"464","114","195630O",98.1232844137336,72.84
"465","114","195730O",4.94913569093477,40
"466","114","195830O",23.6158633904511,24
"467","114","195930O",22.8577916247005,107.75
"468","114","196030O",217.166071460144,84.7948717948718
"469","114","196130O",40.0011282239773,91.1428571428571
"470","114","196230O",5.71444690192904,87
"471","114","196330O",11.4288933579420,103
"472","114","196430O",37.8128505994332,43.6666666666667
"473","114","196530O",21.0726683535378,56.25
"474","114","196630O",124.188227856534,78.0869565217391
"475","114","196730O",94.0140809975349,61.8333333333333
"476","114","196830O",11.4288934660901,56.5
"477","114","196930O",34.286680024505,120.166666666667
"478","114","197030O",190.367374372579,27.3809523809524
"479","114","197130O",86.8689324190659,54.2916666666667
"480","114","197230O",187.827711878722,54.0232558139535
"481","114","197330O",114.807396035303,48.7
"482","114","197630O",142.532314374927,80.52
"483","114","197730O",126.572472606668,35.4117647058824
"484","114","197830O",100.446143087817,72.6315789473684
"485","114","197930O",5.8179822812933,62
"486","114","198030O",102.053455883952,40.6969696969697
"487","114","198130O",154.323934752952,31.890625
"488","114","198230O",56.0015799626632,64
"489","114","198330O",117.668751973008,48.725
"490","114","198430O",159.498006232447,69.5483870967742
"491","114","198530O",277.848787273473,100.058823529412
"492","114","198630O",93.652498488018,66.3636363636364
"493","114","198730O",279.088372834636,94.1320754716981
"494","114","198930O",61.4688343999439,54.6428571428571
"495","114","199030O",162.885605392587,49.1315789473684
"496","114","199130O",170.707173319446,79
"497","114","199230O",104.440189968603,55.5263157894737
"498","114","199330O",111.138722353475,66.9545454545455
"499","114","199430O",276.623049497194,92.5714285714286
"500","114","199630O",152.156513035269,49.7027027027027
"501","114","199830O",12.0068832439992,101
"502","114","199930O",200.408992446390,56.2083333333333
"503","114","200030O",181.04051182997,79.4242424242424
"504","114","200230O",59.6346283071373,46.4166666666667
"505","114","200330O",219.97340713551,82.974358974359
"506","114","200430O",247.725181355936,108
"507","114","200630O",63.3755059866335,74.2307692307692
"508","114","200730O",133.482678767879,37.9574468085106
"509","117","200816O",108.980396647375,75.5
"510","114","200830O",136.129035181915,56.59375
"511","114","200930O",187.557378356388,75.6122448979592
"512","114","201030O",56.0015804421924,72.5714285714286
"513","114","201230O",259.700164036902,52.8775510204082
"514","114","201330O",60.8589766812702,54.0588235294118
"515","114","201430O",160.00451214682,73.9642857142857
"516","117","201516O",143.23277329214,98.1666666666667
"517","114","201630O",103.436367686939,38
"518","117","201716O",21.5113278067642,43.5
"519","114","201730O",189.148311948536,52.8275862068966
"520","114","201830O",183.270327295266,51.1136363636364
"521","114","202030O",41.9123140221856,32.8666666666667
"522","114","202130O",117.032472669631,67.2666666666667
"523","114","202230O",77.5680460418127,59.2272727272727
"524","117","202316O",200.005645335246,95.08
"525","114","202330O",139.019059388261,74.1153846153846
"526","114","202430O",74.2878097531275,66.5384615384615
"527","114","202530O",112.281211467,54.6428571428571
"528","114","202630O",50.2409655501025,66
"529","114","202830O",104.644281020589,57.8947368421053
"530","114","202930O",91.431155022561,69.25
"531","114","2030O",125.717832745881,66.1818181818182
"532","114","203130O",124.325412986904,71.8636363636364
"533","114","203230O",81.9422205188555,41.2608695652174
"534","114","203330O",136.683391428934,74
"535","114","203630O",56.0231956160229,76
"536","114","203730O",87.0115201022213,47.1666666666667
"537","114","203830O",93.2296715810406,65.4782608695652
"538","114","203930O",108.574492665217,83.1052631578947
"539","114","204030O",58.9770647233657,89.2727272727273
"540","114","204130O",133.943186024465,67.4285714285714
"541","114","204230O",60.1738639117595,80.5454545454545
"542","114","204330O",36.0010160508576,78.4444444444444
"543","114","204530O",44.9381938270031,55.4615384615385
"544","114","204730O",65.372448339341,42.1764705882353
"545","114","204830O",97.145599262941,67.3529411764706
"546","114","204930O",34.2866782394383,117
"547","114","205030O",15.9829620360110,36.75
"548","114","205130O",104.368145076319,30
"549","114","205230O",224.654682263076,102.863636363636
"550","114","205330O",125.784737802780,77.5833333333333
"551","114","205430O",5.71445097306536,138
"552","117","205516O",32.0009017714840,91.75
"553","114","205530O",135.748749957805,48.7857142857143
"554","110","205730O",104.577950714404,59.5
"555","110","205830O",228.780303748247,25.53125
"556","110","205930O",105.956341143712,46.3181818181818
"557","110","206030O",58.1005061830342,49.6923076923077
"558","110","206130O",159.783906723378,63.4571428571429
"559","110","206230O",182.895443134335,49.8536585365854
"560","110","206330O",53.4542355896401,23
"561","110","206530O",125.932571102922,59.7777777777778
"562","110","206630O",49.3657653003011,35.75
"563","110","206730O",96.4662764026733,56.9166666666667
"564","110","206930O",119.447971639045,46.2352941176471
"565","110","207030O",98.6533183183678,69.64
"566","110","207430O",75.0993373898731,57
"567","110","207530O",111.431640614563,45.875
"568","110","207630O",90.9604304502236,31.6086956521739
"569","110","207730O",124.546623317201,73.2
"570","110","207830O",90.978269052748,34.0285714285714
"571","110","207930O",154.032105438836,56.8
"572","110","208030O",80.951170784649,53.6666666666667
"573","110","208130O",28.5722353678174,103.2
"574","110","208230O",17.1433443035808,64.3333333333333
"575","110","208330O",206.18758864323,63.8684210526316
"576","110","208430O",69.857219213528,34
"577","110","208530O",113.746271851480,58.8965517241379
"578","110","208630O",93.7864623660242,49.4705882352941
"579","110","208930O",88.700801341549,61.4583333333333
"580","110","209030O",8.33477957004976,30.5
"581","110","209130O",182.560609806006,61.7878787878788
"582","110","209330O",128.073871373885,65.48
"583","110","209530O",33.9510913640828,18.4
"584","110","209730O",174.409589426645,33.3333333333333
"585","114","2130O",160.004524539904,119.892857142857
"586","113","21616O",233.108131613785,80.8064516129032
"587","113","21816O",122.729153697864,40.6666666666667
"588","113","2216O",52.5838698814994,89.5714285714286
"589","114","2230O",108.5744886921,80.421052631579
"590","113","22416O",107.273171362633,50.3529411764706
"591","113","22816O",48.7442084563761,63.1428571428571
"592","113","23016O",140.012640281813,64.2777777777778
"593","113","230O",131.432288166886,102.956521739130
"594","113","23216O",192.922295794076,49.4375
"595","114","2330O",198.802561665327,95.3055555555556
"596","113","23416O",118.494549446588,39.5909090909091
"597","113","23516O",177.358542142899,51.5
"598","113","23716O",92.878497428265,57
"599","113","23816O",34.7115449467075,34.3333333333333
"600","113","23916O",96.0691766152373,68.3846153846154
"601","113","24016O",40.0043992425812,70.8
"602","113","24116O",128.727857532743,78.3333333333333
"603","114","2430O",114.288939815388,58.7
"604","113","24416O",130.215816591957,72.9411764705882
"605","113","25016O",66.600164640573,54.4
"606","113","25216O",163.608548483329,64.2727272727273
"607","113","25316O",155.092067002876,34.8421052631579
"608","113","25416O",177.579034399940,90.5416666666667
